State,Year,AvgTemp,AvgHumidity,TotalRainfall,Crop,Season,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Karnataka,2013,27.5,62,807,Potato,Summer     ,582.0,8176.0,1235.6,84093.18,157.14,14.03416667
Karnataka,2014,28.4,66,1029,Potato,Kharif     ,33572.0,206657.0,1238.5,5068029.12,11078.76,6.655555556
Karnataka,2014,28.4,66,1029,Potato,Rabi       ,7334.0,112971.0,1238.5,1107140.64,2420.22,15.352
Karnataka,2014,28.4,66,1029,Potato,Summer     ,562.0,7705.0,1238.5,84839.52,185.46,13.72166667
Karnataka,2015,27.8,64,876,Potato,Kharif     ,31633.0,126990.0,1024.9,4995167.03,10438.89,4.458333333
Karnataka,2015,27.8,64,876,Potato,Rabi       ,6029.0,90778.0,1024.9,952039.39,1989.57,14.405
Karnataka,2015,27.8,64,876,Potato,Summer     ,464.0,7517.0,1024.9,73270.24,153.12,15.74090909
Karnataka,2016,28.6,65,1004,Potato,Kharif     ,19963.0,196136.0,1147.2,3059329.75,6987.05,10.48722222
Karnataka,2016,28.6,65,1004,Potato,Rabi       ,5929.0,82004.0,1147.2,908619.25,2075.15,13.475
Karnataka,2016,28.6,65,1004,Potato,Summer     ,244.0,3796.0,1147.2,37393.0,85.4,15.46571429
Karnataka,2017,27.9,64,920,Potato,Kharif     ,23219.0,223849.0,1111.7,3655599.36,8823.22,9.301176471
Karnataka,2017,27.9,64,920,Potato,Rabi       ,5557.0,103976.0,1111.7,874894.08,2111.66,18.17769231
Karnataka,2017,27.9,64,920,Potato,Summer     ,1705.0,23510.0,1111.7,268435.2,647.9,14.78714286
Karnataka,2018,28.7,66,1052,Potato,Kharif     ,21372.0,169235.0,1419.1,3466538.4,7480.2,8.165862069
Karnataka,2018,28.7,66,1052,Potato,Rabi       ,6482.0,98231.0,1419.1,1051380.4,2268.7,14.73
Karnataka,2018,28.7,66,1052,Potato,Summer     ,410.0,6626.0,1419.1,66502.0,143.5,16.26142857
Karnataka,2019,28.2,65,947,Potato,Kharif     ,17797.0,124958.0,1422.3,3056812.72,6584.89,7.178214286
Karnataka,2019,28.2,65,947,Potato,Rabi       ,4477.0,69340.0,1422.3,768969.52,1656.49,15.27291667
Karnataka,2019,28.2,65,947,Potato,Summer     ,458.0,7162.0,1422.3,78666.08,169.46,15.88222222
Assam,2008,26.2,84,2356,Potato,Whole Year ,78317.0,515740.0,2109.9,11202463.68,7048.53,6.5
Assam,2009,25.8,83,2287,Potato,Whole Year ,82629.0,600153.0,1727.1,12875250.78,14046.93,7.163703704
Assam,2010,26.4,85,2425,Potato,Whole Year ,85023.0,657627.0,2578.5,14123170.53,20405.52,7.705185185
Assam,2011,26.0,84,2338,Potato,Whole Year ,97816.0,682597.0,1743.4,16386136.32,32279.28,7.035925926
Assam,2012,26.6,86,2497,Potato,Whole Year ,95436.0,708632.0,2167.5,14391748.8,29585.16,7.105555556
Assam,2013,26.2,83,2302,Potato,Whole Year ,97956.0,700144.0,1797.7,14153662.44,26448.12,7.258148148
Assam,2014,26.8,85,2542,Potato,Whole Year ,104521.0,783768.0,1899.0,15778490.16,34491.93,7.653703704
Assam,2015,26.4,84,2416,Potato,Whole Year ,103812.0,694002.0,2155.3,16392952.92,34257.96,6.482962963
Assam,2016,27.0,86,2512,Potato,Whole Year ,106437.0,777829.0,2296.8,16311470.25,37252.95,7.258518519
Assam,2017,26.7,84,2387,Potato,Whole Year ,102868.0,720968.0,2098.563636,16195537.92,39089.84,7.139259259
Assam,2018,27.4,86,2602,Potato,Whole Year ,103205.0,773481.0,2372.9,16739851.0,36121.75,7.511851852
Assam,2019,26.9,85,2475,Potato,Whole Year ,104750.0,756222.0,2084.7,17991860.0,38757.5,7.303703704
Meghalaya,2008,17.2,85,2442,Potato,Whole Year ,17690.0,161138.0,3114.3,2530377.6,1592.1,7.417142857
Meghalaya,2009,16.8,84,2377,Potato,Whole Year ,17712.0,162445.0,2995.9,2759883.84,3011.04,7.318571429
Meghalaya,2010,17.5,86,2515,Potato,Whole Year ,17685.0,164647.0,3119.7,2937655.35,4244.4,7.374285714
Meghalaya,2011,17.1,85,2428,Potato,Whole Year ,17717.0,165670.0,4083.104545,2967951.84,5846.61,7.448571429
Meghalaya,2012,17.8,87,2597,Potato,Whole Year ,18139.0,172955.0,2945.3,2735361.2,5623.09,7.585714286
Meghalaya,2013,17.4,84,2402,Potato,Whole Year ,18449.0,181813.0,2448.4,2665696.01,4981.23,7.969090909
Meghalaya,2014,18.1,86,2642,Potato,Summer     ,12435.0,139328.0,3484.4,1877187.6,4103.55,8.149090909
Meghalaya,2014,18.1,86,2642,Potato,Winter     ,6038.0,42957.0,3484.4,911496.48,1992.54,6.598181818
Meghalaya,2015,17.7,85,2516,Potato,Summer     ,12498.0,140311.0,3870.8,1973559.18,4124.34,8.179090909
Meghalaya,2015,17.7,85,2516,Potato,Winter     ,6063.0,43505.0,3870.8,957408.33,2000.79,6.711818182
Meghalaya,2016,18.4,87,2612,Potato,Summer     ,12554.0,142859.0,3837.1,1923900.5,4393.9,8.252727273
Meghalaya,2016,18.4,87,2612,Potato,Winter     ,6341.0,44026.0,3837.1,971758.25,2219.35,6.522727273
Meghalaya,2017,18.0,85,2487,Potato,Summer     ,12559.0,142923.0,4472.3,1977288.96,4772.42,8.254545455
Meghalaya,2017,18.0,85,2487,Potato,Winter     ,6354.0,44124.0,4472.3,1000373.76,2414.52,6.526363636
Meghalaya,2018,18.7,87,2692,Potato,Summer     ,12569.0,143031.0,5649.1,2038691.8,4399.15,8.255454545
Meghalaya,2018,18.7,87,2692,Potato,Winter     ,6360.0,44175.0,5649.1,1031592.0,2226.0,6.526363636
Meghalaya,2019,18.3,86,2567,Potato,Summer     ,12577.0,143122.0,3844.4,2160225.52,4653.49,8.257272727
Meghalaya,2019,18.3,86,2567,Potato,Winter     ,6366.0,44226.0,3844.4,1093424.16,2355.42,6.527272727
Chhattisgarh,2008,26.2,72,1382,Potato,Kharif     ,690.0,2668.0,1117.9,98697.6,62.1,1.342857143
Chhattisgarh,2008,26.2,72,1382,Potato,Rabi       ,10093.0,42582.0,1117.9,1443702.72,908.37,4.63
Chhattisgarh,2009,25.8,71,1307,Potato,Whole Year ,12076.0,45830.0,956.9,1881682.32,2052.92,4.504666667
Chhattisgarh,2010,26.5,73,1454,Potato,Whole Year ,11893.0,53440.0,1283.1,1975546.23,2854.32,5.708235294
Chhattisgarh,2011,26.1,72,1357,Potato,Kharif     ,1847.0,9913.0,1302.7,309409.44,609.51,6.5875
Chhattisgarh,2011,26.1,72,1357,Potato,Rabi       ,10371.0,55661.0,1302.7,1737349.92,3422.43,6.285833333
Chhattisgarh,2012,26.8,74,1524,Potato,Kharif     ,1615.0,11121.0,1366.8,243542.0,500.65,6.890909091
Chhattisgarh,2012,26.8,74,1524,Potato,Rabi       ,10549.0,72640.0,1366.8,1590789.2,3270.19,7.416521739
Chhattisgarh,2013,26.4,71,1342,Potato,Kharif     ,1805.0,8900.0,1418.3,260804.45,487.35,5.703846154
Chhattisgarh,2013,26.4,71,1342,Potato,Rabi       ,10935.0,53920.0,1418.3,1579998.15,2952.45,5.766190476
Chhattisgarh,2014,27.1,73,1587,Potato,Kharif     ,1995.0,11894.0,1274.7,301165.2,658.35,6.859166667
Chhattisgarh,2014,27.1,73,1587,Potato,Rabi       ,10522.0,62732.0,1274.7,1588401.12,3472.26,6.647727273
Chhattisgarh,2015,26.7,72,1426,Potato,Kharif     ,1537.0,10321.0,1136.0,242707.67,507.21,8.379166667
Chhattisgarh,2015,26.7,72,1426,Potato,Rabi       ,11197.0,75177.0,1136.0,1768118.27,3695.01,7.626818182
Chhattisgarh,2016,27.4,74,1504,Potato,Kharif     ,1398.0,6346.0,1298.9,214243.5,489.3,5.674166667
Chhattisgarh,2016,27.4,74,1504,Potato,Rabi       ,10912.0,49530.0,1298.9,1672264.0,3819.2,5.23826087
Chhattisgarh,2017,27.0,72,1450,Potato,Kharif     ,1596.0,7003.0,1124.5,251274.24,606.48,4.111111111
Chhattisgarh,2017,27.0,72,1450,Potato,Rabi       ,9779.0,42910.0,1124.5,1539605.76,3716.02,4.736956522
Chhattisgarh,2018,27.7,74,1572,Potato,Kharif     ,1441.0,7619.0,1515.5,233730.2,504.35,7.005555556
Chhattisgarh,2018,27.7,74,1572,Potato,Rabi       ,8991.0,47544.0,1515.5,1458340.2,3146.85,6.055217391
Chhattisgarh,2019,27.3,73,1495,Potato,Kharif     ,1741.0,10093.0,1420.3,299034.16,644.17,6.59375
Chhattisgarh,2019,27.3,73,1495,Potato,Rabi       ,8937.0,51808.0,1420.3,1535019.12,3306.69,6.473913043
Jammu and Kashmir,2008,15.4,72,1052,Potato,Rabi       ,934.0,9338.0,1390.1,133599.36,84.06,16.446
Jammu and Kashmir,2009,15.0,71,987,Potato,Kharif     ,1098.0,7684.0,751.7,171090.36,186.66,6.574615385
Jammu and Kashmir,2009,15.0,71,987,Potato,Rabi       ,1184.0,15664.0,751.7,184490.88,201.28,12.63666667
Jammu and Kashmir,2010,15.7,73,1125,Potato,Kharif     ,1180.0,6495.0,1352.0,196009.8,283.2,6.053333333
Jammu and Kashmir,2010,15.7,73,1125,Potato,Rabi       ,1233.0,16702.0,1352.0,204813.63,295.92,17.04
Jammu and Kashmir,2011,15.3,72,1038,Potato,Kharif     ,1015.0,7416.0,887.6,170032.8,334.95,7.66125
Jammu and Kashmir,2011,15.3,72,1038,Potato,Rabi       ,1045.0,10739.0,887.6,175058.4,344.85,11.048
Jammu and Kashmir,2012,16.0,74,1197,Potato,Kharif     ,1225.0,10346.0,1116.7,184730.0,379.75,10.75
Jammu and Kashmir,2012,16.0,74,1197,Potato,Rabi       ,1161.0,13930.0,1116.7,175078.8,359.91,12.59
Jammu and Kashmir,2013,15.6,71,1002,Potato,Rabi       ,1312.0,15339.0,1193.8,189570.88,354.24,12.0475
Jammu and Kashmir,2014,16.3,73,1245,Potato,Kharif     ,1792.0,17412.0,1278.4,270520.32,591.36,8.44625
Jammu and Kashmir,2015,15.9,72,1076,Potato,Kharif     ,1710.0,12150.0,1572.6,270026.1,564.3,5.697333333
Jammu and Kashmir,2015,15.9,72,1076,Potato,Rabi       ,1532.0,14418.0,1572.6,241918.12,505.56,10.39166667
Jammu and Kashmir,2016,16.6,74,1164,Potato,Kharif     ,1692.0,12399.0,902.8,259299.0,592.2,7.245
Jammu and Kashmir,2016,16.6,74,1164,Potato,Rabi       ,1387.0,17243.0,902.8,212557.75,485.45,11.46928571
Jammu and Kashmir,2017,16.2,72,1050,Potato,Kharif     ,1897.0,20476.0,1279.1,298663.68,720.86,11.97529412
Jammu and Kashmir,2017,16.2,72,1050,Potato,Rabi       ,1165.0,14298.0,1279.1,183417.6,442.7,12.108
Jammu and Kashmir,2018,16.9,74,1202,Potato,Kharif     ,1555.0,18663.0,1016.3,252221.0,544.25,13.186875
Jammu and Kashmir,2018,16.9,74,1202,Potato,Rabi       ,1741.0,18907.0,1016.3,282390.2,609.35,12.05
Jammu and Kashmir,2019,16.5,73,1137,Potato,Kharif     ,1362.0,14417.0,1324.1,233937.12,503.94,11.211875
Jammu and Kashmir,2019,16.5,73,1137,Potato,Rabi       ,1451.0,13726.0,1324.1,249223.76,536.87,8.391666667
Manipur,2008,21.8,84,2256,Potato,Whole Year ,13000.0,108000.0,1134.8,1859520.0,1170.0,8.165555556
Manipur,2009,21.4,83,2187,Potato,Whole Year ,13650.0,113860.0,992.5,2126943.0,2320.5,8.286666667
Manipur,2010,22.1,85,2345,Potato,Whole Year ,13650.0,114000.0,2160.5,2267401.5,3276.0,8.286666667
Manipur,2011,21.7,84,2238,Potato,Whole Year ,14400.0,122000.0,1533.561905,2412288.0,4752.0,8.478888889
Manipur,2012,22.4,86,2417,Potato,Whole Year ,15000.0,127000.0,1176.7,2262000.0,4650.0,8.478888889
Manipur,2013,22.0,83,2192,Potato,Whole Year ,14800.0,125420.0,1428.8,2138452.0,3996.0,8.48
Manipur,2014,22.7,85,2492,Potato,Whole Year ,14800.0,125420.0,987.5,2234208.0,4884.0,8.48
Manipur,2015,22.3,84,2346,Potato,Whole Year ,15250.0,129170.0,1329.1,2408127.5,5032.5,8.488888889
Manipur,2016,23.0,86,2464,Potato,Whole Year ,15250.0,126860.0,2039.8,2337062.5,5337.5,8.3
Manipur,2017,22.6,84,2327,Potato,Whole Year ,15250.0,129170.0,1780.0,2400960.0,5795.0,8.488888889
Manipur,2018,23.3,86,2542,Potato,Whole Year ,15550.0,128070.0,1196.9,2522210.0,5442.5,8.283333333
West Bengal,2008,27.3,80,1957,Potato,Whole Year ,385981.0,4121189.0,1560.1,55210722.24,34738.29,13.99944444
West Bengal,2009,26.9,79,1882,Potato,Rabi       ,384451.0,13807997.0,1317.2,59905154.82,65356.67,31.58888889
West Bengal,2009,26.9,79,1882,Potato,Summer     ,2430.0,30132.0,1317.2,378642.6,413.1,12.4
West Bengal,2010,27.6,81,2035,Potato,Rabi       ,406349.0,13391235.0,1096.0,67498632.39,97523.76,29.27833333
West Bengal,2010,27.6,81,2035,Potato,Summer     ,2440.0,29768.0,1096.0,405308.4,585.6,12.2
West Bengal,2011,27.2,80,1928,Potato,Rabi       ,376751.0,9693330.0,1686.5,63113327.52,124327.83,26.11722222
West Bengal,2011,27.2,80,1928,Potato,Summer     ,2455.0,29706.0,1686.5,411261.6,810.15,12.1
West Bengal,2012,27.9,82,2107,Potato,Rabi       ,386607.0,11591300.0,1566.0,58300335.6,119848.17,28.56444444
West Bengal,2012,27.9,82,2107,Potato,Summer     ,2446.0,29352.0,1566.0,368856.8,758.26,12.0
West Bengal,2013,27.5,79,1892,Potato,Rabi       ,409749.0,9020547.0,1939.9,59204633.01,110632.23,25.34722222
West Bengal,2013,27.5,79,1892,Potato,Summer     ,2446.0,29352.0,1939.9,353422.54,660.42,12.0
West Bengal,2014,28.2,81,2180,Potato,Rabi       ,409805.0,13878709.0,1483.5,61864162.8,135235.65,30.99555556
West Bengal,2014,28.2,81,2180,Potato,Summer     ,2445.0,29340.0,1483.5,369097.2,806.85,12.0
West Bengal,2015,27.8,80,1976,Potato,Rabi       ,489959.0,9696830.0,1717.0,77369425.69,161686.47,21.85277778
West Bengal,2015,27.8,80,1976,Potato,Summer     ,2445.0,29462.0,1717.0,386089.95,806.85,12.05
West Bengal,2016,28.5,82,2164,Potato,Rabi       ,414490.0,14464124.0,1795.8,63520592.5,145071.5,29.99272727
West Bengal,2016,28.5,82,2164,Potato,Summer     ,2590.0,25329.0,1795.8,396917.5,906.5,7.125
West Bengal,2017,28.1,80,1947,Potato,Rabi       ,430615.0,14920198.0,1830.0,67796025.6,163633.7,30.97954545
West Bengal,2017,28.1,80,1947,Potato,Summer     ,1130.0,12440.0,1830.0,177907.2,429.4,7.6
West Bengal,2018,28.8,82,2242,Potato,Rabi       ,436042.0,11052272.0,2012.6,70726012.4,152614.7,27.25909091
West Bengal,2018,28.8,82,2242,Potato,Summer     ,1635.0,19421.0,2012.6,265197.0,572.25,8.02
West Bengal,2019,28.4,81,2037,Potato,Rabi       ,433051.0,12539819.0,1733.4,74380839.76,160228.87,27.68363636
West Bengal,2019,28.4,81,2037,Potato,Summer     ,1630.0,19421.0,1733.4,279968.8,603.1,8.525
